image_index,tissue_type,gt_channel,gt_class,gt_broad_class,gt_original_id,gt_uid,gt_area,gt_bbox_min_row,gt_bbox_min_col,gt_bbox_max_row,gt_bbox_max_col,gt_centroid_row,gt_centroid_col,gt_eccentricity,gt_solidity,gt_major_axis_length,gt_minor_axis_length,matched_iou_0.1,best_match_pred_id_iou_0.1,best_match_iou_0.1,best_match_gt_overlap_fraction_0.1,matched_iou_0.25,best_match_pred_id_iou_0.25,best_match_iou_0.25,best_match_gt_overlap_fraction_0.25,matched_iou_0.5,best_match_pred_id_iou_0.5,best_match_iou_0.5,best_match_gt_overlap_fraction_0.5,best_any_iou,best_any_pred_id,best_any_gt_overlap_fraction
114,Breast,0,neoplastic,neoplastic,149,114__ch0__id149,17.0,73,0,83,2,77.70588235294117,0.4117647058823529,0.9815532587249961,0.9444444444444444,10.247242840211568,1.9591592153707706,False,,,,False,,,,False,,,,0.0,,0.0
114,Breast,0,neoplastic,neoplastic,151,114__ch0__id151,580.0,68,199,98,223,81.8103448275862,210.04827586206898,0.6492908828690316,0.9715242881072027,31.25197243433678,23.768380412421152,True,10.0,0.7630402384500745,0.8827586206896552,True,10.0,0.7630402384500745,0.8827586206896552,True,10.0,0.7630402384500745,0.8827586206896552,0.7630402384500745,10.0,0.8827586206896552
114,Breast,0,neoplastic,neoplastic,157,114__ch0__id157,534.0,83,164,113,188,96.6498127340824,175.81273408239701,0.6564385471544592,0.956989247311828,30.157219751342538,22.749988433152655,True,11.0,0.46559139784946235,0.8108614232209738,True,11.0,0.46559139784946235,0.8108614232209738,False,,,,0.46559139784946235,11.0,0.8108614232209738
114,Breast,0,neoplastic,neoplastic,160,114__ch0__id160,683.0,83,124,116,151,100.1376281112738,137.24890190336748,0.5877926165935176,0.9646892655367232,32.87329815864312,26.59488098195825,True,12.0,0.7105643994211288,0.718887262079063,True,12.0,0.7105643994211288,0.718887262079063,True,12.0,0.7105643994211288,0.718887262079063,0.7105643994211288,12.0,0.718887262079063
114,Breast,0,neoplastic,neoplastic,168,114__ch0__id168,714.0,97,219,137,243,117.5,231.26050420168067,0.8270281972922353,0.9635627530364372,40.362729845985356,22.690329990734032,True,13.0,0.8073817762399077,0.9803921568627451,True,13.0,0.8073817762399077,0.9803921568627451,True,13.0,0.8073817762399077,0.9803921568627451,0.8073817762399077,13.0,0.9803921568627451
114,Breast,0,neoplastic,neoplastic,176,114__ch0__id176,521.0,119,118,149,141,133.0172744721689,129.34740882917467,0.6462553122370008,0.9684014869888475,29.585724264573088,22.577495449044516,True,14.0,0.7858472998137802,0.8099808061420346,True,14.0,0.7858472998137802,0.8099808061420346,True,14.0,0.7858472998137802,0.8099808061420346,0.7858472998137802,14.0,0.8099808061420346
114,Breast,0,neoplastic,neoplastic,177,114__ch0__id177,1197.0,121,177,175,209,147.17627401837927,192.64745196324142,0.8920980202010069,0.9402985074626866,58.72567052216148,26.534719831465395,True,15.0,0.8036758563074352,0.8036758563074352,True,15.0,0.8036758563074352,0.8036758563074352,True,15.0,0.8036758563074352,0.8036758563074352,0.8036758563074352,15.0,0.8036758563074352
114,Breast,0,neoplastic,neoplastic,178,114__ch0__id178,299.0,124,245,159,256,142.7458193979933,250.8227424749164,0.946158358589312,0.9552715654952076,35.48471365557425,11.486548180892557,True,17.0,0.7466666666666667,0.7491638795986622,True,17.0,0.7466666666666667,0.7491638795986622,True,17.0,0.7466666666666667,0.7491638795986622,0.7466666666666667,17.0,0.7491638795986622
114,Breast,0,neoplastic,neoplastic,180,114__ch0__id180,1038.0,128,5,174,40,149.40847784200386,24.27552986512524,0.8457787017075582,0.9368231046931408,50.862288503147695,27.1367534934775,True,16.0,0.9352112676056338,0.9595375722543352,True,16.0,0.9352112676056338,0.9595375722543352,True,16.0,0.9352112676056338,0.9595375722543352,0.9352112676056338,16.0,0.9595375722543352
114,Breast,0,neoplastic,neoplastic,181,114__ch0__id181,1155.0,128,143,178,176,151.1930735930736,159.00259740259742,0.8523159269954931,0.9681475272422464,53.28386486136393,27.86891617802374,True,18.0,0.7225433526011561,0.8658008658008658,True,18.0,0.7225433526011561,0.8658008658008658,True,18.0,0.7225433526011561,0.8658008658008658,0.7225433526011561,18.0,0.8658008658008658
114,Breast,0,neoplastic,neoplastic,186,114__ch0__id186,718.0,139,203,169,234,153.79805013927577,218.4108635097493,0.38631408067151274,0.9715832205683356,31.566106349444574,29.115544198904686,True,19.0,0.7677852348993288,0.7966573816155988,True,19.0,0.7677852348993288,0.7966573816155988,True,19.0,0.7677852348993288,0.7966573816155988,0.7677852348993288,19.0,0.7966573816155988
114,Breast,0,neoplastic,neoplastic,195,114__ch0__id195,673.0,160,232,194,256,177.00891530460623,244.97325408618127,0.7101932086051743,0.9725433526011561,35.37427903583551,24.903733790400533,True,20.0,0.8713872832369942,0.8959881129271917,True,20.0,0.8713872832369942,0.8959881129271917,True,20.0,0.8713872832369942,0.8959881129271917,0.8713872832369942,20.0,0.8959881129271917
114,Breast,0,neoplastic,neoplastic,203,114__ch0__id203,648.0,172,194,202,222,186.33333333333334,206.99074074074073,0.557882696495273,0.9700598802395209,31.577638245814395,26.206907645853953,True,21.0,0.9101796407185628,0.9382716049382716,True,21.0,0.9101796407185628,0.9382716049382716,True,21.0,0.9101796407185628,0.9382716049382716,0.9101796407185628,21.0,0.9382716049382716
114,Breast,0,neoplastic,neoplastic,209,114__ch0__id209,548.0,184,0,218,19,200.30109489051094,7.9653284671532845,0.8214393714136019,0.9838420107719928,35.55757521891383,20.278337663353867,True,22.0,0.8722627737226277,0.8722627737226277,True,22.0,0.8722627737226277,0.8722627737226277,True,22.0,0.8722627737226277,0.8722627737226277,0.8722627737226277,22.0,0.8722627737226277
114,Breast,0,neoplastic,neoplastic,210,114__ch0__id210,567.0,184,165,214,192,198.15696649029982,179.4426807760141,0.43989197119455553,0.9626485568760611,28.615568662343172,25.698231371058576,True,23.0,0.6266666666666667,0.6631393298059964,True,23.0,0.6266666666666667,0.6631393298059964,True,23.0,0.6266666666666667,0.6631393298059964,0.6266666666666667,23.0,0.6631393298059964
114,Breast,2,connective,normal,189,114__ch2__id189,307.0,143,105,183,128,162.07491856677524,116.75895765472313,0.9814496204830586,0.8230563002680965,46.26063174690381,8.869098459276893,False,,,,False,,,,False,,,,0.0,,0.0
114,Breast,2,connective,normal,219,114__ch2__id219,623.0,207,146,250,184,229.0963081861958,165.91492776886037,0.9622743158957788,0.9354354354354354,54.63167395814422,14.864247550714314,True,25.0,0.8068006182380216,0.8378812199036918,True,25.0,0.8068006182380216,0.8378812199036918,True,25.0,0.8068006182380216,0.8378812199036918,0.8068006182380216,25.0,0.8378812199036918
114,Breast,2,connective,normal,240,114__ch2__id240,2.0,255,254,256,256,255.0,254.5,1.0,1.0,2.0,0.0,False,,,,False,,,,False,,,,0.0,,0.0
165,Breast,1,inflammatory,normal,220,165__ch1__id220,267.0,211,135,232,152,221.5243445692884,143.4494382022472,0.6302696606608281,0.9501779359430605,20.95869533887089,16.271834281288264,True,19.0,0.9074074074074074,0.9176029962546817,True,19.0,0.9074074074074074,0.9176029962546817,True,19.0,0.9074074074074074,0.9176029962546817,0.9074074074074074,19.0,0.9176029962546817
165,Breast,2,connective,normal,106,165__ch2__id106,1126.0,12,100,63,131,36.4031971580817,115.27175843694494,0.8612378237514084,0.9715271786022434,53.27700278166868,27.075486608341045,True,3.0,0.8118899733806566,0.8126110124333925,True,3.0,0.8118899733806566,0.8126110124333925,True,3.0,0.8118899733806566,0.8126110124333925,0.8118899733806566,3.0,0.8126110124333925
165,Breast,2,connective,normal,136,165__ch2__id136,490.0,73,224,98,251,84.95102040816326,237.62244897959184,0.7627487929215367,0.9514563106796117,31.15374813207297,20.14696967666844,True,7.0,0.7944732297063903,0.9387755102040817,True,7.0,0.7944732297063903,0.9387755102040817,True,7.0,0.7944732297063903,0.9387755102040817,0.7944732297063903,7.0,0.9387755102040817
165,Breast,2,connective,normal,137,165__ch2__id137,245.0,73,48,94,63,83.48571428571428,55.18775510204082,0.7460945663875924,0.9496124031007752,21.68470547310238,14.438544168566738,True,8.0,0.7959183673469388,0.7959183673469388,True,8.0,0.7959183673469388,0.7959183673469388,True,8.0,0.7959183673469388,0.7959183673469388,0.7959183673469388,8.0,0.7959183673469388
165,Breast,2,connective,normal,141,165__ch2__id141,473.0,80,105,112,132,97.2938689217759,117.1014799154334,0.9121358479108344,0.9329388560157791,39.21339450206696,16.07310091772426,True,9.0,0.8702928870292888,0.879492600422833,True,9.0,0.8702928870292888,0.879492600422833,True,9.0,0.8702928870292888,0.879492600422833,0.8702928870292888,9.0,0.879492600422833
165,Breast,2,connective,normal,156,165__ch2__id156,209.0,98,73,118,88,108.63636363636364,79.22009569377991,0.8384413992282147,0.95,22.414862987751242,12.21591566259885,True,10.0,0.7772511848341233,0.784688995215311,True,10.0,0.7772511848341233,0.784688995215311,True,10.0,0.7772511848341233,0.784688995215311,0.7772511848341233,10.0,0.784688995215311
165,Breast,2,connective,normal,160,165__ch2__id160,176.0,105,241,122,256,113.8125,249.7159090909091,0.6049633992501564,0.9361702127659575,17.579307959255722,13.997581618900487,True,11.0,0.5276752767527675,0.8125,True,11.0,0.5276752767527675,0.8125,True,11.0,0.5276752767527675,0.8125,0.5276752767527675,11.0,0.8125
165,Breast,2,connective,normal,167,165__ch2__id167,349.0,119,74,147,90,131.35530085959886,81.77936962750717,0.8411501537885664,0.9561643835616438,28.92440067028845,15.642363451010619,True,12.0,0.6814621409921671,0.7478510028653295,True,12.0,0.6814621409921671,0.7478510028653295,True,12.0,0.6814621409921671,0.7478510028653295,0.6814621409921671,12.0,0.7478510028653295
165,Breast,2,connective,normal,172,165__ch2__id172,494.0,127,220,154,244,139.59919028340082,231.5344129554656,0.41204883181930696,0.96484375,26.338190710462303,23.998352308613185,True,13.0,0.8923076923076924,0.9392712550607287,True,13.0,0.8923076923076924,0.9392712550607287,True,13.0,0.8923076923076924,0.9392712550607287,0.8923076923076924,13.0,0.9392712550607287
165,Breast,2,connective,normal,182,165__ch2__id182,381.0,148,190,175,212,160.11286089238845,201.51968503937007,0.8299799814363018,0.9596977329974811,29.795395567396973,16.61966840979091,True,14.0,0.8668341708542714,0.905511811023622,True,14.0,0.8668341708542714,0.905511811023622,True,14.0,0.8668341708542714,0.905511811023622,0.8668341708542714,14.0,0.905511811023622
165,Breast,2,connective,normal,185,165__ch2__id185,342.0,154,93,174,116,163.8654970760234,104.32163742690058,0.5646664701918486,0.9526462395543176,23.051376107436067,19.024743225777478,True,15.0,0.9085872576177285,0.9590643274853801,True,15.0,0.9085872576177285,0.9590643274853801,True,15.0,0.9085872576177285,0.9590643274853801,0.9085872576177285,15.0,0.9590643274853801
165,Breast,2,connective,normal,193,165__ch2__id193,322.0,171,155,196,173,183.64285714285714,163.51863354037266,0.8360415204456523,0.9387755102040817,27.43964582920286,15.05520563303422,True,16.0,0.7283582089552239,0.7577639751552795,True,16.0,0.7283582089552239,0.7577639751552795,True,16.0,0.7283582089552239,0.7577639751552795,0.7283582089552239,16.0,0.7577639751552795
165,Breast,2,connective,normal,207,165__ch2__id207,204.0,190,114,208,130,198.4656862745098,121.6029411764706,0.7944206082421934,0.9532710280373832,20.723487389253982,12.58678325541747,True,17.0,0.8957345971563981,0.9264705882352942,True,17.0,0.8957345971563981,0.9264705882352942,True,17.0,0.8957345971563981,0.9264705882352942,0.8957345971563981,17.0,0.9264705882352942
165,Breast,2,connective,normal,214,165__ch2__id214,426.0,203,46,237,64,217.83333333333334,54.91079812206573,0.856771770023232,0.9403973509933775,32.73926190758615,16.883499097542547,True,18.0,0.7652582159624414,0.7652582159624414,True,18.0,0.7652582159624414,0.7652582159624414,True,18.0,0.7652582159624414,0.7652582159624414,0.7652582159624414,18.0,0.7652582159624414
165,Breast,2,connective,normal,228,165__ch2__id228,499.0,227,195,253,219,239.6813627254509,206.9759519038076,0.4448268850457465,0.9614643545279383,26.70694617194876,23.91918355375465,True,20.0,0.8537477148080439,0.935871743486974,True,20.0,0.8537477148080439,0.935871743486974,True,20.0,0.8537477148080439,0.935871743486974,0.8537477148080439,20.0,0.935871743486974
165,Breast,4,epithelial,normal,95,165__ch4__id95,399.0,0,170,22,194,10.05513784461153,181.69423558897242,0.3918284582198182,0.9661016949152542,23.53619049564042,21.654196511250202,True,1.0,0.7090464547677262,0.7268170426065163,True,1.0,0.7090464547677262,0.7268170426065163,True,1.0,0.7090464547677262,0.7268170426065163,0.7090464547677262,1.0,0.7268170426065163
165,Breast,4,epithelial,normal,99,165__ch4__id99,453.0,7,151,37,171,21.814569536423843,160.97130242825608,0.7689740513399543,0.9658848614072495,30.12516812586473,19.258417243079453,True,2.0,0.83991683991684,0.891832229580574,True,2.0,0.83991683991684,0.891832229580574,True,2.0,0.83991683991684,0.891832229580574,0.83991683991684,2.0,0.891832229580574
165,Breast,4,epithelial,normal,111,165__ch4__id111,307.0,26,168,43,191,34.23452768729641,179.57654723127035,0.6593270808395081,0.959375,22.819860343257325,17.157254316771606,True,4.0,0.5507692307692308,0.5830618892508144,True,4.0,0.5507692307692308,0.5830618892508144,True,4.0,0.5507692307692308,0.5830618892508144,0.5507692307692308,4.0,0.5830618892508144
165,Breast,4,epithelial,normal,119,165__ch4__id119,386.0,39,184,61,207,49.80829015544042,195.220207253886,0.3247458131355108,0.9578163771712159,22.80786863601188,21.571712502718213,True,5.0,0.849624060150376,0.8782383419689119,True,5.0,0.849624060150376,0.8782383419689119,True,5.0,0.849624060150376,0.8782383419689119,0.849624060150376,5.0,0.8782383419689119
165,Breast,4,epithelial,normal,125,165__ch4__id125,229.0,46,165,65,181,54.7292576419214,172.41484716157206,0.6390971511437907,0.9541666666666667,19.507922729653615,15.00405092642216,True,6.0,0.728,0.7947598253275109,True,6.0,0.728,0.7947598253275109,True,6.0,0.728,0.7947598253275109,0.728,6.0,0.7947598253275109
176,Breast,2,connective,normal,3,176__ch2__id3,127.0,15,0,33,9,24.251968503937007,3.661417322834646,0.8576502153778377,0.9621212121212122,17.918346265480825,9.214214185055683,False,,,,False,,,,False,,,,0.0,,0.0
176,Breast,2,connective,normal,29,176__ch2__id29,354.0,89,0,103,35,95.02542372881356,14.031073446327683,0.9331013011061668,0.9315789473684211,36.51726565641676,13.132106409209499,True,14.0,0.7011173184357542,0.7090395480225988,True,14.0,0.7011173184357542,0.7090395480225988,True,14.0,0.7011173184357542,0.7090395480225988,0.7011173184357542,14.0,0.7090395480225988
176,Breast,4,epithelial,normal,1,176__ch4__id1,319.0,0,131,15,158,6.141065830721003,143.3166144200627,0.8183279796987328,0.9815384615384616,27.083611569054646,15.566347102533983,True,3.0,0.7053291536050157,0.7053291536050157,True,3.0,0.7053291536050157,0.7053291536050157,True,3.0,0.7053291536050157,0.7053291536050157,0.7053291536050157,3.0,0.7053291536050157
176,Breast,4,epithelial,normal,2,176__ch4__id2,289.0,1,171,19,194,8.048442906574394,183.46712802768167,0.5914556723414509,0.9413680781758957,22.25093386936609,17.941762716565783,True,1.0,0.7333333333333333,0.7612456747404844,True,1.0,0.7333333333333333,0.7612456747404844,True,1.0,0.7333333333333333,0.7612456747404844,0.7333333333333333,1.0,0.7612456747404844
176,Breast,4,epithelial,normal,4,176__ch4__id4,348.0,4,91,25,113,13.422413793103448,101.99712643678161,0.24896714153704,0.96398891966759,21.45980691617102,20.78407905682196,True,4.0,0.7212643678160919,0.7212643678160919,True,4.0,0.7212643678160919,0.7212643678160919,True,4.0,0.7212643678160919,0.7212643678160919,0.7212643678160919,4.0,0.7212643678160919
176,Breast,4,epithelial,normal,8,176__ch4__id8,619.0,20,217,40,255,29.581583198707595,235.78675282714056,0.850521967875077,0.9641744548286605,38.85954684358865,20.437771542307832,True,6.0,0.8813813813813813,0.9483037156704361,True,6.0,0.8813813813813813,0.9483037156704361,True,6.0,0.8813813813813813,0.9483037156704361,0.8813813813813813,6.0,0.9483037156704361
176,Breast,4,epithelial,normal,12,176__ch4__id12,435.0,38,188,62,214,48.783908045977014,199.4367816091954,0.7308114463396167,0.9375,28.83123279581064,19.67960542662849,True,8.0,0.8806306306306306,0.8988505747126436,True,8.0,0.8806306306306306,0.8988505747126436,True,8.0,0.8806306306306306,0.8988505747126436,0.8806306306306306,8.0,0.8988505747126436
176,Breast,4,epithelial,normal,13,176__ch4__id13,726.0,41,216,69,248,54.22451790633609,231.53719008264463,0.46587293902975274,0.974496644295302,32.35099739607589,28.625832733551114,True,9.0,0.8801652892561983,0.8801652892561983,True,9.0,0.8801652892561983,0.8801652892561983,True,9.0,0.8801652892561983,0.8801652892561983,0.8801652892561983,9.0,0.8801652892561983
176,Breast,4,epithelial,normal,21,176__ch4__id21,827.0,61,172,89,224,72.8645707376058,200.44377267230956,0.9367773911216378,0.8677859391395593,57.264169890822636,20.0382148770151,True,10.0,0.42806603773584906,0.43893591293833134,True,10.0,0.42806603773584906,0.43893591293833134,False,,,,0.42806603773584906,10.0,0.43893591293833134
176,Breast,4,epithelial,normal,22,176__ch4__id22,281.0,63,239,88,256,75.33096085409252,248.94661921708186,0.6654188462325662,0.9429530201342282,23.057946755780595,17.212070120052005,True,11.0,0.9047619047619048,0.9466192170818505,True,11.0,0.9047619047619048,0.9466192170818505,True,11.0,0.9047619047619048,0.9466192170818505,0.9047619047619048,11.0,0.9466192170818505
176,Breast,4,epithelial,normal,26,176__ch4__id26,587.0,78,174,103,206,90.37649063032367,188.76831345826236,0.7550067830441963,0.9654605263157895,33.80896300742273,22.16911111234585,True,13.0,0.8516666666666667,0.8705281090289608,True,13.0,0.8516666666666667,0.8705281090289608,True,13.0,0.8516666666666667,0.8705281090289608,0.8516666666666667,13.0,0.8705281090289608
176,Breast,4,epithelial,normal,35,176__ch4__id35,861.0,99,198,131,232,115.14169570267131,215.14401858304296,0.453009892346801,0.9706877113866967,35.09811563300289,31.290162750591445,True,15.0,0.9086705202312139,0.9128919860627178,True,15.0,0.9086705202312139,0.9128919860627178,True,15.0,0.9086705202312139,0.9128919860627178,0.9086705202312139,15.0,0.9128919860627178
176,Breast,4,epithelial,normal,38,176__ch4__id38,225.0,102,247,134,256,118.24,251.65777777777777,0.9555495072234803,0.9533898305084746,32.03266153406573,9.444211891622418,True,16.0,0.5155555555555555,0.5155555555555555,True,16.0,0.5155555555555555,0.5155555555555555,True,16.0,0.5155555555555555,0.5155555555555555,0.5155555555555555,16.0,0.5155555555555555
176,Breast,4,epithelial,normal,41,176__ch4__id41,384.0,108,167,128,193,117.09895833333333,180.84635416666666,0.5976688933012649,0.9624060150375939,24.94428879374432,19.998909800442277,True,17.0,0.7630208333333334,0.7630208333333334,True,17.0,0.7630208333333334,0.7630208333333334,True,17.0,0.7630208333333334,0.7630208333333334,0.7630208333333334,17.0,0.7630208333333334
176,Breast,4,epithelial,normal,46,176__ch4__id46,411.0,115,145,135,173,125.55474452554745,158.49391727493918,0.7402647598528358,0.9602803738317757,28.12623456377269,18.909702487051405,True,18.0,0.8491484184914841,0.8491484184914841,True,18.0,0.8491484184914841,0.8491484184914841,True,18.0,0.8491484184914841,0.8491484184914841,0.8491484184914841,18.0,0.8491484184914841
176,Breast,4,epithelial,normal,53,176__ch4__id53,193.0,124,125,137,145,130.19689119170985,135.27461139896374,0.7787690014021088,0.9368932038834952,19.867544329586188,12.463125169527173,True,19.0,0.7333333333333333,0.7409326424870466,True,19.0,0.7333333333333333,0.7409326424870466,True,19.0,0.7333333333333333,0.7409326424870466,0.7333333333333333,19.0,0.7409326424870466
176,Breast,4,epithelial,normal,59,176__ch4__id59,362.0,136,118,158,142,147.49447513812154,130.47790055248618,0.708564777321652,0.9378238341968912,26.015106740637037,18.35745009436259,True,20.0,0.5973333333333334,0.6187845303867403,True,20.0,0.5973333333333334,0.6187845303867403,True,20.0,0.5973333333333334,0.6187845303867403,0.5973333333333334,20.0,0.6187845303867403
176,Breast,4,epithelial,normal,63,176__ch4__id63,610.0,147,74,172,107,159.9360655737705,90.12950819672132,0.6492158056040349,0.9591194968553459,32.18739981701091,24.48187336463073,True,22.0,0.8147540983606557,0.8147540983606557,True,22.0,0.8147540983606557,0.8147540983606557,True,22.0,0.8147540983606557,0.8147540983606557,0.8147540983606557,22.0,0.8147540983606557
176,Breast,4,epithelial,normal,67,176__ch4__id67,481.0,157,42,180,74,168.86902286902287,57.07276507276507,0.8351788623375231,0.9524752475247524,33.55588220710647,18.4550112438927,True,23.0,0.7868852459016393,0.7983367983367984,True,23.0,0.7868852459016393,0.7983367983367984,True,23.0,0.7868852459016393,0.7983367983367984,0.7868852459016393,23.0,0.7983367983367984
176,Breast,4,epithelial,normal,76,176__ch4__id76,718.0,162,165,187,201,173.55710306406687,182.51949860724233,0.7334768619204208,0.967654986522911,36.69915484201371,24.94494475525722,True,24.0,0.7503250975292588,0.8036211699164345,True,24.0,0.7503250975292588,0.8036211699164345,True,24.0,0.7503250975292588,0.8036211699164345,0.7503250975292588,24.0,0.8036211699164345
176,Breast,4,epithelial,normal,77,176__ch4__id77,1028.0,163,121,199,157,181.3900778210117,138.2023346303502,0.3083953930824194,0.9527340129749768,37.35072467061598,35.53018544447156,True,28.0,0.4906191369606004,0.5087548638132295,True,28.0,0.4906191369606004,0.5087548638132295,False,,,,0.4906191369606004,28.0,0.5087548638132295
176,Breast,4,epithelial,normal,82,176__ch4__id82,562.0,177,69,200,101,188.25978647686833,84.66370106761566,0.6999568295312701,0.9590443686006825,31.673602586192025,22.620816798375795,True,27.0,0.9270462633451957,0.9270462633451957,True,27.0,0.9270462633451957,0.9270462633451957,True,27.0,0.9270462633451957,0.9270462633451957,0.9270462633451957,27.0,0.9270462633451957
176,Breast,4,epithelial,normal,84,176__ch4__id84,350.0,179,4,196,31,187.84571428571428,16.645714285714284,0.7848652552670431,0.9668508287292817,27.079083002520992,16.779999710166596,True,26.0,0.7944162436548223,0.8942857142857142,True,26.0,0.7944162436548223,0.8942857142857142,True,26.0,0.7944162436548223,0.8942857142857142,0.7944162436548223,26.0,0.8942857142857142
176,Breast,4,epithelial,normal,89,176__ch4__id89,421.0,190,52,218,72,203.41567695961996,61.17102137767221,0.7667045455536994,0.9481981981981982,29.153840711375103,18.716768911548883,False,,,,False,,,,False,,,,0.004694835680751174,29.0,0.011876484560570071
176,Breast,4,epithelial,normal,92,176__ch4__id92,614.0,195,24,220,55,207.33061889250814,39.10912052117264,0.5595541897741096,0.9654088050314465,30.754726398994894,25.489325554335146,True,29.0,0.8304347826086956,0.9332247557003257,True,29.0,0.8304347826086956,0.9332247557003257,True,29.0,0.8304347826086956,0.9332247557003257,0.8304347826086956,29.0,0.9332247557003257
176,Breast,4,epithelial,normal,98,176__ch4__id98,232.0,219,247,256,256,239.64224137931035,251.98706896551724,0.9710259124059514,0.9354838709677419,36.583410004263314,8.74249184097845,True,31.0,0.6163793103448276,0.6163793103448276,True,31.0,0.6163793103448276,0.6163793103448276,True,31.0,0.6163793103448276,0.6163793103448276,0.6163793103448276,31.0,0.6163793103448276
